"funnel_step","funnel_name","platform","age_range","download_date","ride_count"
"4","Ride completed","web","35-44","2021-03-14 00:00:00","0"
"4","Ride completed","web","35-44","2021-03-15 00:00:00","0"
"4","Ride completed","web","35-44","2021-03-16 00:00:00","50"
"4","Ride completed","web","35-44","2021-03-17 00:00:00","35"
"4","Ride completed","web","35-44","2021-03-18 00:00:00","44"
"4","Ride completed","web","35-44","2021-03-19 00:00:00","0"
"4","Ride completed","web","35-44","2021-03-20 00:00:00","37"
"4","Ride completed","web","35-44","2021-03-21 00:00:00","0"
"4","Ride completed","web","35-44","2021-03-23 00:00:00","29"
"4","Ride completed","web","35-44","2021-03-26 00:00:00","0"
"4","Ride completed","web","35-44","2021-03-27 00:00:00","32"
"4","Ride completed","web","35-44","2021-03-28 00:00:00","34"
"4","Ride completed","web","35-44","2021-03-29 00:00:00","66"
"4","Ride completed","web","35-44","2021-03-30 00:00:00","44"
"4","Ride completed","web","35-44","2021-03-31 00:00:00","37"
"4","Ride completed","web","35-44","2021-04-01 00:00:00","34"
"4","Ride completed","web","35-44","2021-04-02 00:00:00","0"
"4","Ride completed","web","35-44","2021-04-03 00:00:00","38"
"4","Ride completed","web","35-44","2021-04-04 00:00:00","36"
"4","Ride completed","web","35-44","2021-04-05 00:00:00","27"
"4","Ride completed","web","35-44","2021-04-07 00:00:00","29"
"4","Ride completed","web","35-44","2021-04-08 00:00:00","0"
"4","Ride completed","web","35-44","2021-04-11 00:00:00","35"
"4","Ride completed","web","35-44","2021-04-12 00:00:00","0"
"4","Ride completed","web","35-44","2021-04-13 00:00:00","65"
"4","Ride completed","web","35-44","2021-04-16 00:00:00","0"
"4","Ride completed","web","35-44","2021-04-19 00:00:00","0"
"4","Ride completed","web","35-44","2021-04-21 00:00:00","0"
"4","Ride completed","web","35-44","2021-04-22 00:00:00","0"
"4","Ride completed","web","35-44","2021-04-23 00:00:00","0"
"4","Ride completed","web","35-44","2021-04-24 00:00:00","0"
"4","Ride completed","web","35-44","2021-04-25 00:00:00","0"
"4","Ride completed","web","35-44","2021-04-26 00:00:00","34"
"4","Ride completed","web","35-44","2021-04-27 00:00:00","0"
"4","Ride completed","web","35-44","2021-04-28 00:00:00","0"
"4","Ride completed","web","35-44","2021-04-29 00:00:00","71"
"4","Ride completed","web","35-44","2021-04-30 00:00:00","162"
"4","Ride completed","web","35-44","2021-05-01 00:00:00","0"
"4","Ride completed","web","35-44","2021-05-03 00:00:00","107"
"4","Ride completed","web","35-44","2021-05-04 00:00:00","0"
"4","Ride completed","web","35-44","2021-05-05 00:00:00","47"
"4","Ride completed","web","35-44","2021-05-06 00:00:00","0"
"4","Ride completed","web","35-44","2021-05-07 00:00:00","70"
"4","Ride completed","web","35-44","2021-05-08 00:00:00","0"
"4","Ride completed","web","35-44","2021-05-09 00:00:00","0"
"4","Ride completed","web","35-44","2021-05-10 00:00:00","51"
"4","Ride completed","web","35-44","2021-05-11 00:00:00","71"
"4","Ride completed","web","35-44","2021-05-12 00:00:00","0"
"4","Ride completed","web","35-44","2021-05-14 00:00:00","0"
"4","Ride completed","web","35-44","2021-05-16 00:00:00","29"
"4","Ride completed","web","35-44","2021-05-17 00:00:00","0"
"4","Ride completed","web","35-44","2021-05-18 00:00:00","31"
"4","Ride completed","web","35-44","2021-05-19 00:00:00","0"
"4","Ride completed","web","35-44","2021-05-20 00:00:00","0"
"4","Ride completed","web","35-44","2021-05-22 00:00:00","0"
"4","Ride completed","web","35-44","2021-05-24 00:00:00","33"
"4","Ride completed","web","35-44","2021-05-25 00:00:00","0"
"4","Ride completed","web","35-44","2021-05-26 00:00:00","0"
"4","Ride completed","web","35-44","2021-05-27 00:00:00","69"
"4","Ride completed","web","35-44","2021-05-28 00:00:00","27"
"4","Ride completed","web","35-44","2021-05-29 00:00:00","0"
"4","Ride completed","web","35-44","2021-05-31 00:00:00","34"
"4","Ride completed","web","35-44","2021-06-01 00:00:00","35"
"4","Ride completed","web","35-44","2021-06-02 00:00:00","33"
"4","Ride completed","web","35-44","2021-06-03 00:00:00","42"
"4","Ride completed","web","35-44","2021-06-04 00:00:00","114"
"4","Ride completed","web","35-44","2021-06-06 00:00:00","46"
"4","Ride completed","web","35-44","2021-06-09 00:00:00","0"
"4","Ride completed","web","35-44","2021-06-10 00:00:00","0"
"4","Ride completed","web","35-44","2021-06-12 00:00:00","0"
"4","Ride completed","web","35-44","2021-06-13 00:00:00","69"
"4","Ride completed","web","35-44","2021-06-14 00:00:00","0"
"4","Ride completed","web","35-44","2021-06-16 00:00:00","37"
"4","Ride completed","web","35-44","2021-06-17 00:00:00","0"
"4","Ride completed","web","35-44","2021-06-18 00:00:00","33"
"4","Ride completed","web","35-44","2021-06-19 00:00:00","0"
"4","Ride completed","web","35-44","2021-06-20 00:00:00","0"
"4","Ride completed","web","35-44","2021-06-21 00:00:00","26"
"4","Ride completed","web","35-44","2021-06-22 00:00:00","47"
"4","Ride completed","web","35-44","2021-06-23 00:00:00","46"
"4","Ride completed","web","35-44","2021-06-24 00:00:00","0"
"4","Ride completed","web","35-44","2021-06-25 00:00:00","46"
"4","Ride completed","web","35-44","2021-06-26 00:00:00","34"
"4","Ride completed","web","35-44","2021-06-27 00:00:00","60"
"4","Ride completed","web","35-44","2021-06-28 00:00:00","0"
"4","Ride completed","web","35-44","2021-06-29 00:00:00","0"
"4","Ride completed","web","35-44","2021-06-30 00:00:00","47"
"4","Ride completed","web","35-44","2021-07-01 00:00:00","0"
"4","Ride completed","web","35-44","2021-07-02 00:00:00","0"
"4","Ride completed","web","35-44","2021-07-04 00:00:00","37"
"4","Ride completed","web","35-44","2021-07-05 00:00:00","35"
"4","Ride completed","web","35-44","2021-07-06 00:00:00","0"
"4","Ride completed","web","35-44","2021-07-08 00:00:00","32"
"4","Ride completed","web","35-44","2021-07-10 00:00:00","0"
"4","Ride completed","web","35-44","2021-07-12 00:00:00","43"
"4","Ride completed","web","35-44","2021-07-13 00:00:00","0"
"4","Ride completed","web","35-44","2021-07-15 00:00:00","37"
"4","Ride completed","web","35-44","2021-07-16 00:00:00","31"
"4","Ride completed","web","35-44","2021-07-17 00:00:00","42"
"4","Ride completed","web","35-44","2021-07-18 00:00:00","79"
"4","Ride completed","web","35-44","2021-07-19 00:00:00","91"
"4","Ride completed","web","35-44","2021-07-21 00:00:00","29"
"4","Ride completed","web","35-44","2021-07-22 00:00:00","96"
"4","Ride completed","web","35-44","2021-07-24 00:00:00","118"
"4","Ride completed","web","35-44","2021-07-27 00:00:00","32"
"4","Ride completed","web","35-44","2021-07-28 00:00:00","0"
"4","Ride completed","web","35-44","2021-07-29 00:00:00","0"
"4","Ride completed","web","35-44","2021-07-31 00:00:00","0"
"4","Ride completed","web","35-44","2021-08-01 00:00:00","42"
"4","Ride completed","web","35-44","2021-08-03 00:00:00","0"
"4","Ride completed","web","35-44","2021-08-04 00:00:00","75"
"4","Ride completed","web","35-44","2021-08-07 00:00:00","46"
"4","Ride completed","web","35-44","2021-08-08 00:00:00","0"
"4","Ride completed","web","35-44","2021-08-09 00:00:00","31"
"4","Ride completed","web","35-44","2021-08-10 00:00:00","0"
"4","Ride completed","web","35-44","2021-08-11 00:00:00","41"
"4","Ride completed","web","35-44","2021-08-12 00:00:00","0"
"4","Ride completed","web","35-44","2021-08-13 00:00:00","0"
"4","Ride completed","web","35-44","2021-08-15 00:00:00","0"
"4","Ride completed","web","35-44","2021-08-18 00:00:00","0"
"4","Ride completed","web","35-44","2021-08-19 00:00:00","39"
"4","Ride completed","web","35-44","2021-08-20 00:00:00","28"
"4","Ride completed","web","35-44","2021-08-21 00:00:00","35"
"4","Ride completed","web","35-44","2021-08-22 00:00:00","0"
"4","Ride completed","web","35-44","2021-08-24 00:00:00","37"
"4","Ride completed","web","35-44","2021-08-25 00:00:00","38"
"4","Ride completed","web","35-44","2021-08-26 00:00:00","0"
"4","Ride completed","web","35-44","2021-08-27 00:00:00","0"
"4","Ride completed","web","35-44","2021-08-28 00:00:00","0"
"4","Ride completed","web","35-44","2021-08-29 00:00:00","0"
"4","Ride completed","web","35-44","2021-08-30 00:00:00","0"
"4","Ride completed","web","35-44","2021-09-01 00:00:00","36"
"4","Ride completed","web","35-44","2021-09-02 00:00:00","0"
"4","Ride completed","web","35-44","2021-09-05 00:00:00","0"
"4","Ride completed","web","35-44","2021-09-06 00:00:00","0"
"4","Ride completed","web","35-44","2021-09-07 00:00:00","34"
"4","Ride completed","web","35-44","2021-09-08 00:00:00","65"
"4","Ride completed","web","35-44","2021-09-09 00:00:00","38"
"4","Ride completed","web","35-44","2021-09-10 00:00:00","0"
"4","Ride completed","web","35-44","2021-09-12 00:00:00","31"
"4","Ride completed","web","35-44","2021-09-13 00:00:00","0"
"4","Ride completed","web","35-44","2021-09-14 00:00:00","0"
"4","Ride completed","web","35-44","2021-09-15 00:00:00","69"
"4","Ride completed","web","35-44","2021-09-16 00:00:00","0"
"4","Ride completed","web","35-44","2021-09-18 00:00:00","0"
"4","Ride completed","web","35-44","2021-09-19 00:00:00","49"
"4","Ride completed","web","35-44","2021-09-20 00:00:00","28"
"4","Ride completed","web","35-44","2021-09-21 00:00:00","36"
"4","Ride completed","web","35-44","2021-09-22 00:00:00","0"
"4","Ride completed","web","35-44","2021-09-24 00:00:00","0"
"4","Ride completed","web","35-44","2021-09-25 00:00:00","39"
"4","Ride completed","web","35-44","2021-09-27 00:00:00","30"
"4","Ride completed","web","35-44","2021-09-28 00:00:00","0"
"4","Ride completed","web","35-44","2021-09-29 00:00:00","0"
"4","Ride completed","web","35-44","2021-09-30 00:00:00","0"
"4","Ride completed","web","35-44","2021-10-01 00:00:00","0"
"4","Ride completed","web","35-44","2021-10-02 00:00:00","0"
"4","Ride completed","web","35-44","2021-10-03 00:00:00","34"
"4","Ride completed","web","35-44","2021-10-04 00:00:00","26"
"4","Ride completed","web","35-44","2021-10-05 00:00:00","67"
"4","Ride completed","web","35-44","2021-10-06 00:00:00","0"
"4","Ride completed","web","35-44","2021-10-07 00:00:00","0"
"4","Ride completed","web","35-44","2021-10-08 00:00:00","0"
"4","Ride completed","web","35-44","2021-10-09 00:00:00","34"
"4","Ride completed","web","35-44","2021-10-10 00:00:00","0"
"4","Ride completed","web","35-44","2021-10-11 00:00:00","37"
"4","Ride completed","web","35-44","2021-10-12 00:00:00","0"
"4","Ride completed","web","35-44","2021-10-13 00:00:00","0"
"4","Ride completed","web","35-44","2021-10-14 00:00:00","40"
"4","Ride completed","web","35-44","2021-10-19 00:00:00","37"
"4","Ride completed","web","35-44","2021-10-21 00:00:00","67"
"4","Ride completed","web","35-44","2021-10-22 00:00:00","32"
"4","Ride completed","web","35-44","2021-10-23 00:00:00","0"
"4","Ride completed","web","35-44","2021-10-24 00:00:00","71"
"4","Ride completed","web","35-44","2021-10-25 00:00:00","26"
"4","Ride completed","web","35-44","2021-10-26 00:00:00","0"
"4","Ride completed","web","35-44","2021-10-28 00:00:00","33"
"4","Ride completed","web","35-44","2021-10-30 00:00:00","39"
"4","Ride completed","web","35-44","2021-10-31 00:00:00","65"
"4","Ride completed","web","35-44","2021-11-02 00:00:00","0"
"4","Ride completed","web","35-44","2021-11-04 00:00:00","0"
"4","Ride completed","web","35-44","2021-11-05 00:00:00","72"
"4","Ride completed","web","35-44","2021-11-06 00:00:00","50"
"4","Ride completed","web","35-44","2021-11-08 00:00:00","40"
"4","Ride completed","web","35-44","2021-11-10 00:00:00","53"
"4","Ride completed","web","35-44","2021-11-11 00:00:00","0"
"4","Ride completed","web","35-44","2021-11-12 00:00:00","47"
"4","Ride completed","web","35-44","2021-11-13 00:00:00","0"
"4","Ride completed","web","35-44","2021-11-15 00:00:00","0"
"4","Ride completed","web","35-44","2021-11-16 00:00:00","38"
"4","Ride completed","web","35-44","2021-11-18 00:00:00","0"
"4","Ride completed","web","35-44","2021-11-19 00:00:00","42"
"4","Ride completed","web","35-44","2021-11-21 00:00:00","73"
"4","Ride completed","web","35-44","2021-11-22 00:00:00","46"
"4","Ride completed","web","35-44","2021-11-23 00:00:00","44"
"4","Ride completed","web","35-44","2021-11-25 00:00:00","0"
"4","Ride completed","web","35-44","2021-11-26 00:00:00","38"
"4","Ride completed","web","35-44","2021-11-27 00:00:00","0"
"4","Ride completed","web","35-44","2021-11-28 00:00:00","70"
"4","Ride completed","web","35-44","2021-11-29 00:00:00","0"
"4","Ride completed","web","35-44","2021-11-30 00:00:00","32"
"4","Ride completed","web","35-44","2021-12-01 00:00:00","34"
"4","Ride completed","web","35-44","2021-12-04 00:00:00","140"
"4","Ride completed","web","35-44","2021-12-06 00:00:00","41"
"4","Ride completed","web","35-44","2021-12-07 00:00:00","0"
"4","Ride completed","web","35-44","2021-12-09 00:00:00","0"
"4","Ride completed","web","35-44","2021-12-11 00:00:00","86"
"4","Ride completed","web","35-44","2021-12-12 00:00:00","0"
"4","Ride completed","web","35-44","2021-12-15 00:00:00","37"
"4","Ride completed","web","35-44","2021-12-16 00:00:00","0"
"4","Ride completed","web","35-44","2021-12-17 00:00:00","40"
"4","Ride completed","web","35-44","2021-12-18 00:00:00","35"
"4","Ride completed","web","35-44","2021-12-19 00:00:00","39"
"4","Ride completed","web","35-44","2021-12-21 00:00:00","0"
"4","Ride completed","web","35-44","2021-12-23 00:00:00","0"
"4","Ride completed","web","35-44","2021-12-25 00:00:00","0"
"4","Ride completed","web","35-44","2021-12-26 00:00:00","0"
"4","Ride completed","web","35-44","2021-12-28 00:00:00","0"
"4","Ride completed","web","35-44","2021-12-30 00:00:00","47"
"4","Ride completed","web","45-54","2021-01-02 00:00:00","22"
"4","Ride completed","web","45-54","2021-01-03 00:00:00","0"
"4","Ride completed","web","45-54","2021-01-08 00:00:00","40"
"4","Ride completed","web","45-54","2021-01-09 00:00:00","33"
"4","Ride completed","web","45-54","2021-01-11 00:00:00","44"
"4","Ride completed","web","45-54","2021-01-13 00:00:00","0"
"4","Ride completed","web","45-54","2021-01-17 00:00:00","0"
"4","Ride completed","web","45-54","2021-01-19 00:00:00","0"
"4","Ride completed","web","45-54","2021-01-22 00:00:00","0"
"4","Ride completed","web","45-54","2021-01-30 00:00:00","46"
"4","Ride completed","web","45-54","2021-01-31 00:00:00","0"
"4","Ride completed","web","45-54","2021-02-01 00:00:00","33"
"4","Ride completed","web","45-54","2021-02-03 00:00:00","0"
"4","Ride completed","web","45-54","2021-02-05 00:00:00","0"
"4","Ride completed","web","45-54","2021-02-08 00:00:00","0"
"4","Ride completed","web","45-54","2021-02-10 00:00:00","0"
"4","Ride completed","web","45-54","2021-02-14 00:00:00","0"
"4","Ride completed","web","45-54","2021-02-18 00:00:00","0"
"4","Ride completed","web","45-54","2021-02-19 00:00:00","0"
"4","Ride completed","web","45-54","2021-02-23 00:00:00","40"
"4","Ride completed","web","45-54","2021-03-02 00:00:00","0"
"4","Ride completed","web","45-54","2021-03-05 00:00:00","0"
"4","Ride completed","web","45-54","2021-03-12 00:00:00","0"
"4","Ride completed","web","45-54","2021-03-14 00:00:00","0"
"4","Ride completed","web","45-54","2021-03-20 00:00:00","81"
"4","Ride completed","web","45-54","2021-03-22 00:00:00","34"
"4","Ride completed","web","45-54","2021-03-23 00:00:00","0"
"4","Ride completed","web","45-54","2021-03-25 00:00:00","24"
"4","Ride completed","web","45-54","2021-04-03 00:00:00","0"
"4","Ride completed","web","45-54","2021-04-04 00:00:00","0"
"4","Ride completed","web","45-54","2021-04-09 00:00:00","0"
"4","Ride completed","web","45-54","2021-04-12 00:00:00","96"
"4","Ride completed","web","45-54","2021-04-15 00:00:00","47"
"4","Ride completed","web","45-54","2021-04-16 00:00:00","39"
"4","Ride completed","web","45-54","2021-04-17 00:00:00","0"
"4","Ride completed","web","45-54","2021-04-21 00:00:00","0"
"4","Ride completed","web","45-54","2021-04-22 00:00:00","33"
"4","Ride completed","web","45-54","2021-04-25 00:00:00","38"
"4","Ride completed","web","45-54","2021-04-28 00:00:00","0"
"4","Ride completed","web","45-54","2021-04-29 00:00:00","79"
"4","Ride completed","web","45-54","2021-05-03 00:00:00","0"
"4","Ride completed","web","45-54","2021-05-04 00:00:00","38"
"4","Ride completed","web","45-54","2021-05-05 00:00:00","0"
"4","Ride completed","web","45-54","2021-05-07 00:00:00","0"
"4","Ride completed","web","45-54","2021-05-09 00:00:00","0"
"4","Ride completed","web","45-54","2021-05-10 00:00:00","0"
"4","Ride completed","web","45-54","2021-05-11 00:00:00","0"
"4","Ride completed","web","45-54","2021-05-12 00:00:00","0"
"4","Ride completed","web","45-54","2021-05-17 00:00:00","0"
"4","Ride completed","web","45-54","2021-05-21 00:00:00","0"
"4","Ride completed","web","45-54","2021-05-22 00:00:00","0"
"4","Ride completed","web","45-54","2021-05-25 00:00:00","35"
"4","Ride completed","web","45-54","2021-05-27 00:00:00","34"
"4","Ride completed","web","45-54","2021-05-29 00:00:00","29"
"4","Ride completed","web","45-54","2021-05-30 00:00:00","0"
"4","Ride completed","web","45-54","2021-05-31 00:00:00","36"
"4","Ride completed","web","45-54","2021-06-03 00:00:00","0"
"4","Ride completed","web","45-54","2021-06-05 00:00:00","37"
"4","Ride completed","web","45-54","2021-06-08 00:00:00","35"
"4","Ride completed","web","45-54","2021-06-09 00:00:00","42"
"4","Ride completed","web","45-54","2021-06-10 00:00:00","0"
"4","Ride completed","web","45-54","2021-06-12 00:00:00","42"
"4","Ride completed","web","45-54","2021-06-14 00:00:00","51"
"4","Ride completed","web","45-54","2021-06-15 00:00:00","0"
